Cod_Loc,IdProvincia,IdDepartamento,Observaciones,Categor�a,Provincia,Departamento,Localidad,Nombre,Direcci�n,Piso,Cod_postal,Cod_area,Telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Fuente,Tipo_gestion,hora_apertura,hora_cierre
06154010,06,06154,,Salas de Teatro,Buenos Aires,Carlos Tejedor,Carlos Tejedor,Teatro Espa�ol,San Martin entre Rivadavia y 9 de Julio,s/d,6455,2357,420120,s/d,s/d,-35.39221100,-62.41901400,Precisa,Argentores / Relevamiento 2017,Privado,18,22
06826050,06,06826,,Salas de Teatro,Buenos Aires,Trenque Lauquen,Trenque Lauquen,Teatro Espa�ol,Uruguay 151,s/d,6400,s/d,s/d,s/d,s/d,-35.97335300,-62.73428900,Precisa,Argentores / Relevamiento 2017,Privado,18,21
78014080,78,78014,,Salas de Teatro,Santa Cruz,Deseado,Puerto Deseado,Teatro Espa�ol,San Mart�n 1100,s/d,s/d,299,4429747,s/d,s/d,-47.75282180,-65.89579790,Precisa,INT / Relevamiento 2017,P�blico,19,21
26077040,26,26077,,Salas de Teatro,Chubut,Rawson,Trelew,Teatro Espa�ol,25 de Mayo 237,s/d,9100,280,4434336,sociedad1@speedy.com.ar,s/d,-43.25254590,-65.30962069,Precisa,Relevamiento 2017,Privado,16,22
06700060,06,06700,,Salas de Teatro,Buenos Aires,Pigu�,Pigu�,Teatro Espa�ol,Espa�a 106,s/d,8170,s/d,s/d,teatroespanolpigue@gmail.com,s/d,-37.60364000,-62.40656000,Precisa,Relevamiento 2017,Privado,19,23
62021060,62,62021,,Salas de Teatro,R�o Negro,Bariloche,San Carlos De Bariloche,Teatro Estaci�n Araucania,Av Ezequiel Bustillo 11500,s/d,8400,294,4448286,salonaraucania@gmail.com,www.estacionaraucania.com.ar,-41.10843000,-71.43408200,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,21
06357110,06,06357,,Salas de Teatro,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Estudio,Av. Independencia  2233,s/d,7600,223,5586065,arcangelorfino@hotmail.com,s/d,-38.00071000,-57.55631200,Precisa,Argentores / Relevamiento 2017,Privado,17,22
14098100,14,14098,,Salas de Teatro,C�rdoba,Rio Cuarto,C. Moldes,Teatro Everton,Sarmiento 49,s/d,s/d,358,435977,evertonclubmoldes@hotmail.com,s/d,-33.62308687,-64.59710335,Localidad,Argentores / Relevamiento 2017,Privado,17,21
50105210,50,50105,,Salas de Teatro,Mendoza,San Rafael,San Rafael,Teatro Excelsior,Independencia 200,s/d,s/d,s/d,s/d,s/d,s/d,-34.62053400,-68.32964500,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,15,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Gast�n Barral,Rawson 42,s/d,s/d,11,49810139,cultura@uocra.org,www.uocracultura.org,-34.61251000,-58.42541000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,16,23
06868020,06,06868,,Salas de Teatro,Buenos Aires,Villa Gesell,Villa Gesell,Teatro Gesell Plaza,Av. 3 n� 556,s/d,7165,2255,464490,s/d,s/d,-37.25710000,-56.96939600,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,16,22
06252010,06,06252,,Salas de Teatro,Buenos Aires,Escobar,Escobar,Teatro Girona,Cesar Diaz 657,s/d,1625,3488,420822,s/d,s/d,-34.34568000,-58.79691200,Precisa,INT / Relevamiento 2017,Privado,19,22
06410010,06,06410,,Salas de Teatro,Buenos Aires,Ituzaing�,Ituzaingo,Teatro Gran Ituzaingo,Mariano Acosta 55,s/d,1714,11,20500300,s/d,www.teatrogranituzaingo.com,-34.66066500,-58.66700600,Precisa,Argentores / Relevamiento 2017,Privado,18,21
06805010,06,06805,,Salas de Teatro,Buenos Aires,Tigre,Tigre,Teatro Hindu,Manuel Obarrio y Avenida Del Golf,s/d,s/d,11,47416150,s/d,s/d,-34.49005400,-58.64229500,Precisa,Argentores / Relevamiento 2017,Privado,18,23
06357110,06,06357,,Salas de Teatro,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Independencia,Independencia 1462,s/d,7600,223,4944299,s/d,s/d,-37.99437800,-57.55126800,Precisa,Argentores / Relevamiento 2017,Privado,16,22
06609080,06,06609,,Salas de Teatro,Buenos Aires,Pehuaj�,Pehuaj�,Teatro Independiente de Pehuaj� - TIP -,Varela 558,s/d,6450,2396,478890,teatroindependientepehuajo@yahoo.com.ar,s/d,-35.80736300,-61.89963500,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,23
74035070,74,74035,,Salas de Teatro,San Luis,General Pedernera,Villa Mercedes,Teatro Independiente Mercedes T.I.M.,San Mart�n 466,s/d,5730,2657,580094,grupotim@gmail.com,s/d,-33.68507700,-65.46312100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,21
06056010,06,06056,,Salas de Teatro,Buenos Aires,Bah�a Blanca,Bah�a Blanca,Teatro Ingeniero White,San Martin 3619,s/d,8000,291,4572081,s/d,s/d,-38.78263300,-62.26680900,Precisa,Argentores / Relevamiento 2017,Privado,18,21
74056150,74,74056,,Salas de Teatro,San Luis,La Capital,San Luis,Teatro Jorge A. Laffue,San Mart�n 578,s/d,5700,2664,442222,s/d,www.casinogoldenpalace.com.ar/sanluis/teatro-2/,-33.65579500,-65.45398910,Precisa,Relevamiento 2017,Privado,18,23
62021060,62,62021,,Salas de Teatro,R�o Negro,Bariloche,San Carlos De Bariloche,Teatro La Baita,Moreno 39,s/d,8400,298,20682844,info@teatrolabaita.com,www.teatrolabaita.com,-41.13466050,-71.30936290,Precisa,Secretar�a de Cultura de R�o Negro / Relevamiento 2017,Privado,15,22
06427010,06,06427,,Salas de Teatro,Buenos Aires,La Matanza,La Matanza,Teatro La Cochera,J L Larre 477,s/d,1759,2202,422388,s/d,s/d,-34.76900000,-58.64700000,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,22
50007010,50,50007,,Salas de Teatro,Mendoza,Capital,Mendoza,Teatro La Compa��a,San Mart�n 2494,s/d,5500,261,4379200,reservas.teatrocdm@gmail.com,https://teatrolacompania.wixsite.com/,-32.87364023,-68.83496761,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,23
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Teatro La Manzana,San Juan 1950,s/d,2000,341,5105221,info@teatrodelamanzana.com,www.teatrodelamanzana.com,-32.94803300,-60.65091700,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,21
06497060,06,06497,,Salas de Teatro,Buenos Aires,Luj�n,Lujan,Teatro La Mariana,Francia 1051 ,s/d,6700,2323,440006,gtielgalpon@hotmail.com,s/d,-34.56505400,-59.11954800,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,19,22
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Teatro La Morada,San Mart�n 771 ,P.A.,2000,341,6766135,lamoradateatro@gmail.com,www.lamoradateatro.com.ar,-32.94639500,-60.63669600,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,22
06568010,06,06568,,Salas de Teatro,Buenos Aires,Moron,Mor�n,Centro Cultural La Panader�a,Uruguay 400,s/d,1708,11,54376882,s/d,s/d,-34.64932000,-58.59348000,Aproximada,Relevamiento SINCA,Privado,17,21
06518060,06,06518,,Salas de Teatro,Buenos Aires,Mar Chiquita,Santa Clara del Mar,Teatro Leonardo Favio,La Florida 500,s/d,s/d,s/d,s/d,s/d,s/d,-37.83352000,-57.50684000,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,15,22
06760010,06,06760,,Salas de Teatro,Buenos Aires,San Miguel,San Miguel,Teatro Leopoldo Marechal,Cnel. Charlone 1146,s/d,1663,11,37884118,s/d,www.msm.gov.ar/lugar/teatro-marechal,-34.54348300,-58.70945100,Precisa,Argentores / Relevamiento 2017,P�blico,19,22
06686060,06,06686,,Salas de Teatro,Buenos Aires,Rojas,Rojas,Teatro Libre Florencio Sanchez,25 de Mayo 227,s/d,2705,2475,462694,teatrotafs@hotmail.com,s/d,-34.19932200,-60.73195900,Precisa,INT / Relevamiento 2017,P�blico,17,23
06638040,06,06638,,Salas de Teatro,Buenos Aires,Pilar,Pilar,Teatro Lope Vega,Pedro Lagrave 725,s/d,1629,2322,664676,teatro@pilar.gov.ar,s/d,-34.45703300,-58.91501200,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,16,23
06441030,06,06441,,Salas de Teatro,Buenos Aires,La Plata,La Plata,Teatro Luc�a Febrero,Diagonal 74 n� 817,s/d,1900,221,118006,catani@netverk.com.ar,s/d,-34.90390000,-57.95568400,Precisa,INT / Relevamiento 2017,Privado,19,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Lud�,Montevideo 842,s/d,1019,11,48116086,s/d,s/d,-34.59905900,-58.38969600,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,15,23
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Teatro Luz y Fuerza,Paraguay 1135,s/d,2000,341,4260260,prensa@slyfros.com.ar,www.luzyfuerzarosario.com.ar,-32.94959800,-60.64480500,Precisa,Argentores / Relevamiento 2017,Privado,17,21
30084160,30,30084,,Salas de Teatro,Entre R�os,Parana,Paran�,Teatro Luz y Fuerza,Corrientes 667,s/d,3100,343,4230019,prensa@luzyfuerzaer.org.ar,www.luzyfuerzaer.org.ar,-31.72595800,-60.52556000,Precisa,Argentores / Relevamiento 2017,Privado,16,21
14014010,14,14014,,Salas de Teatro,C�rdoba,Capital,Cordoba,Teatro Maip�,Maip� 350,s/d,5000,s/d,s/d,s/d,s/d,-31.41312800,-64.17836200,Precisa,Argentores / Relevamiento 2017,Privado,19,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Mandril,Humberto Primo 2758,s/d,s/d,11,43086253,info@teatromandril.com,www.teatromandril.com,-34.62271000,-58.40339000,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,23
30077070,30,30077,,Salas de Teatro,Entre R�os,Parana,Nogoy�,Teatro Manuel Belgrano,Caseros 1060,s/d,3150,343,5453178,sociedaditaliananogoya@yahoo.com.ar,s/d,-32.39921600,-59.78774000,Precisa,Gob. Pcia. Entre R�os,Privado,15,21
82105130,82,82105,,Salas de Teatro,Santa Fe,San Jeronimo,Galvez,Teatro  Marconi,Moreno 645,s/d,2252,s/d,s/d,s/d,s/d,-32.28970000,-61.22238300,Precisa,Argentores / Relevamiento 2017,P�blico,19,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Mario Soffici,Bartolom� Mitre 1149,s/d,1036,11,43820031,cultura@geba.com.ar,www.geba.org.ar/XXI/cultura/teatro-formacion-actuacion/,-34.60739000,-58.38274300,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,19,22
06749010,06,06749,,Salas de Teatro,Buenos Aires,San Fernando,Victoria,Teatro Mart�n Fierro,Pasteur 1415,s/d,1644,11,47252702,teatromartinfierro@hotmail.com,https://l.facebook.com/l.php?u=http%3A%2F%2Finstagram.com%2Fteatro.martin.fierro%3Ffbclid%3DIwAR22rWmJU7nIeTEGqGrfeBnd_wpIuiOxYD0Vd9CD3KjciFfCPNWMm3nhO7c&h=AT0Y2QY1jf2jNc_MR1yui9aa6njcwp2EqusoDtQMaHNzDfH9304-hFNIDpwkCJbHiWxKZi3Dzw1OgjeLtwZNaLGEpElEG7gTqJiS2MiACgRTt3ENBvTFoSJHRxhK7WcRRCqR,-34.45110900,-58.54694200,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,23
82049020,82,82049,,Salas de Teatro,Santa Fe,General Obligado,Avellaneda,Teatro Maximo Vicentin,Calle 14 n�350,s/d,3561,s/d,s/d,s/d,s/d,-29.11286800,-59.65643900,Precisa,Argentores / Relevamiento 2017,Privado,15,21
14140360,14,14140,,Salas de Teatro,C�rdoba,San Justo,San Francisco,Teatro Mayo,Garibaldi 38,s/d,5246,356,4420322,teatromayo@hotmail.com,s/d,-31.42969500,-62.78101000,Precisa,Argentores / Relevamiento 2017,Privado,18,22
14091250,14,14091,,Salas de Teatro,C�rdoba,Punilla,Villa Carlos Paz,Teatro Melos,Alberdi 50,s/d,5152,3513,457658,teatromelos@gmail.com,s/d,-31.42027000,-64.49589000,Precisa,Relevamiento 2017,Privado,16,21
14126090,14,14126,,Salas de Teatro,C�rdoba,San Alberto,Mina Clavero,Teatro Mina Clavero - Milac Navira,Carcano Esq. Cordoba,s/d,5889,354,4478841,teatrominaclavero@gmail.com,s/d,-31.72006000,-65.38780000,Precisa,Argentores / Relevamiento 2017,Privado,18,22
06217010,06,06217,,Salas de Teatro,Buenos Aires,Chascom�s,Chascom�s,Teatro Municipal Brazzola,Sarmiento 90,s/d,7130,2241,430141,culturaabiertachascomus@gmail.com,s/d,-35.57939900,-58.14081000,Precisa,Relevamiento 2017,P�blico,19,21
62042010,62,62042,,Salas de Teatro,R�o Negro,General Roca,Allen,Teatro Municipal de Allen,Eva Peron 198,s/d,8328,298,18084876,cultura@allen.gob.ar,www.allen.gob.ar/services/view/49,-38.97724000,-67.82673000,Precisa,Secretar�a de Cultura de R�o Negro / Relevamiento 2017,P�blico,16,23
06539010,06,06539,,Salas de Teatro,Buenos Aires,Merlo,Merlo,Teatro Municipal de Merlo Enrique Santos Disc�polo,Col�n 600,s/d,1722,s/d,s/d,s/d,www.merlo.gob.ar/cartelera-teatro-municipal,-34.66679100,-58.72332600,Precisa,Argentores / Relevamiento 2017,P�blico,17,22
06568010,06,06568,,Salas de Teatro,Buenos Aires,Moron,Mor�n,Teatro Municipal de Mor�n ,Brown y San Mart�n,s/d,1708,11,44831412,teatromunicipal@moron.gob.ar,www.moronespectaculos.com.ar/01%20salas/sala_teatro_municipal.html,-34.65056400,-58.62242300,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,16,22
06658010,06,06658,,Salas de Teatro,Buenos Aires,Quilmes,Quilmes,Teatro Municipal de Quilmes,Avenida Mitre 721,s/d,1878,11,42532213,s/d,s/d,-34.72251290,-58.25323870,Precisa,Relevamiento 2017,P�blico,15,22
06791050,06,06791,,Salas de Teatro,Buenos Aires,Tandil,Tandil,Teatro Municipal del Fuerte,Fte. de La Independencia  360,s/d,7000,s/d,s/d,s/d,s/d,-37.32989600,-59.13631100,Precisa,Argentores / Relevamiento 2017,P�blico,19,23
06756010,06,06756,,Salas de Teatro,Buenos Aires,San Isidro,San Isidro,Teatro Municipal del Viejo Concejo de San Isidro,9 de julio 512,s/d,1642,11,45123213,s/d,s/d,-34.46824300,-58.51051900,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,15,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Municipal General San Mart�n (TGSM),"Av Corrientes 1530",s/d,s/d,800,3335254,prensa@complejoteatral.gob.ar,www.complejoteatral.gob.ar,-34.60413000,-58.38831400,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,16,21
30091090,30,30091,,Salas de Teatro,Entre R�os,Uruguay,Macia,Teatro Municipal Jorge Alfredo Alasino,Tte. Gral. J. D. Per�n entre Mitre y Urquiza,s/d,3177,s/d,s/d,s/d,s/d,-32.16742400,-59.39997300,Precisa,Argentores / Relevamiento 2017,P�blico,18,23
06749010,06,06749,,Salas de Teatro,Buenos Aires,San Fernando,San Fernando,Teatro Municipal Julio Martinelli,Lavalle 3021,s/d,1646,11,47464173,s/d,s/d,-34.45434300,-58.54274500,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,15,21
50007010,50,50007,,Salas de Teatro,Mendoza,Capital,Mendoza,Teatro Municipal Julio Quintanilla,Subsuelo de Plaza Independencia,s/d,5500,261,4232310,teatroquintanilla@ciudaddemendoza.gov.ar,s/d,-32.88955000,-68.84483000,Precisa,INT / Relevamiento 2017,P�blico,19,21
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Teatro Municipal La Comedia,Mitre 958,s/d,2000,341,4802597,prensa@teatrolacomedia.com.ar,www.teatrolacomedia.com.ar,-32.94798400,-60.64015900,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,19,21
06560010,06,06560,,Salas de Teatro,Buenos Aires,Moreno,Moreno,Teatro Municipal Leopoldo Marechal de Moreno,Asconape 85,s/d,1744,237,4620001,culturamoreno@gmail.com,www.moreno.gov.ar,-34.65154800,-58.79078900,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,15,22
06581040,06,06581,,Salas de Teatro,Buenos Aires,Necochea,Necochea,Teatro Municipal Luis Sandrini,Calle 54 n� 3080,s/d,7630,2262,425705,nitoteatro@hotmail.com,s/d,-38.55745000,-58.73925600,Precisa,Relevamiento 2017,P�blico,19,22
06595070,06,06595,,Salas de Teatro,Buenos Aires,Olavarr�a,Olavarr�a,Teatro Municipal Olavarria,Rivadavia 7400,s/d,7400,2284,431607,teatromunicipal@olavarria.gov.ar,www.olavarria.gov.ar/cultura/teatro-municipal/,-36.89380200,-60.32226300,Precisa,Relevamiento 2017,P�blico,19,21
06126030,06,06126,,Salas de Teatro,Buenos Aires,Campana,Campana,Teatro Municipal Pedro Barbero,San Martin 470,s/d,2804,s/d,s/d,s/d,s/d,-34.16545400,-58.96048200,Precisa,Argentores / Relevamiento 2017,P�blico,19,23
06819040,06,06819,,Salas de Teatro,Buenos Aires,Torquinst,Torquinst,Teatro Municipal Rodolfo Funke Torquinst,Alem 51 ,s/d,8160,291,4940810,s/d,s/d,-38.98736000,-62.22362500,Precisa,Relevamiento 2017,P�blico,19,23
06770050,06,06770,,Salas de Teatro,Buenos Aires,San Pedro,San Pedro,Teatro Municipal Siripo,Salta y Oliveira Cezar,s/d,2930,s/d,s/d,s/d,s/d,-33.67800400,-59.66321300,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,16,23
18070020,18,18070,,Salas de Teatro,Corrientes,Goya,Goya,Teatro Municipal Solari,Juan E. Mart�nez 350,s/d,3450,377,7431414,s/d,www.goya.gov.ar/index/index.php/el-municipio/sec-gobierno/dir-cultura/dependencias/teatro-municipal,-29.14275300,-59.26248000,Precisa,Programa Puntos de Cultura / Relevamiento,P�blico,19,21
06252010,06,06252,,Salas de Teatro,Buenos Aires,Escobar,Escobar,Teatro Municipal Tomas Hugo Seminari,Mitre 451,s/d,1625,s/d,s/d,s/d,s/d,-34.34878900,-58.79323400,Precisa,Argentores / Relevamiento 2017,P�blico,16,21
06497060,06,06497,,Salas de Teatro,Buenos Aires,Luj�n,Lujan,Teatro Municipal Trinidad Guevara,Ridavavia 1019,s/d,6700,2323,420074,teatromtg@lujan.gov.ar,s/d,-34.56595300,-59.11841100,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,16,23
06623100,06,06623,,Salas de Teatro,Buenos Aires,Pergamino,Pergamino,Teatro Municipal Uni�n Ferroviaria,Bv. Alsina 530,s/d,2700,2477,416600,s/d,s/d,-33.88986000,-60.57005000,Precisa,Argentores / Relevamiento 2017,P�blico,19,23
06490010,06,06490,,Salas de Teatro,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Teatro Nueva Roma,Vicente Fidel L�pez 787,s/d,1832,11,55126411,teatronuevaroma@gmail.com,s/d,-34.78080000,-58.40299000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,16,23
06441030,06,06441,,Salas de Teatro,Buenos Aires,La Plata,La Plata,Teatro Opera,Calle 58 n� 773,s/d,1900,221,4890813,prensa@elteatrobar.com.ar,www.elteatrobar.com.ar/salas/sala-opera,-34.92242200,-57.94744200,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,16,22
14014010,14,14014,,Salas de Teatro,C�rdoba,Capital,Cordoba,Teatro Real,San Jer�nimo 66,s/d,5000,351,4331670,vamosalteatroreal@gmail.com,www.cba.gov.ar/cordoba-cultura/teatro-real/,-31.41743600,-64.18342800,Precisa,Dir. Emprendimientos Creativos Ciudad de CBA ,P�blico,17,22
14161150,14,14161,,Salas de Teatro,C�rdoba,Tercero Arriba,R�o Tercero,Teatro Real Cooperativa,Uruguay 267,s/d,5850,3571,414005,s/d,s/d,-32.17573000,-64.10757400,Precisa,Relevamiento 2017,Privado,15,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Regio,"Av C�rdoba 6056",s/d,1414,11,47723350,s/d,www.complejoteatral.gob.ar/teatro-regio,-34.58414500,-58.44569200,Precisa,Argentores / Proteatro / Relevamiento 2017,P�blico,18,23
06568010,06,06568,,Salas de Teatro,Buenos Aires,Moron,Mor�n,Teatro Roberto Duran,Sarmiento 3044,s/d,1712,11,49803467,s/d,https://www.facebook.com/teatrorobertoduranok/,-34.64397900,-58.65005000,Precisa,Argentores / Relevamiento 2017,Privado,15,23
50105210,50,50105,,Salas de Teatro,Mendoza,San Rafael,San Rafael,Teatro Roma,Hip�lito Yrigoyen 280,s/d,5600,260,4423514,s/d,s/d,-34.61301900,-68.33899000,Precisa,INT / Relevamiento 2017,Privado,19,23
06035010,06,06035,,Salas de Teatro,Buenos Aires,Avellaneda,Avellaneda,Teatro Roma,Sarmiento 101,s/d,1870,11,42059647,s/d,s/d,-34.66245000,-58.36378000,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,16,23
58056010,58,58056,,Salas de Teatro,Neuqu�n,Lacar,San Mart�n de los Andes,Teatro San Jos�,Capitan Drury 759,s/d,8370,297,2424803,culturasmandes@neuquen.gov.ar,www.interpatagonia.com/smandescultura/teatro.html,-40.15660800,-71.35128900,Precisa,Relevamiento 2017,P�blico,19,22
06070010,06,06070,,Salas de Teatro,Buenos Aires,Baradero,Baradero,Teatro San Mart�n,Anchorena  942,s/d,2942,s/d,s/d,s/d,s/d,-33.80826800,-59.50225100,Precisa,Argentores / Relevamiento 2017,Privado,16,23
06868020,06,06868,,Salas de Teatro,Buenos Aires,Villa Gesell,Villa Gesell,Teatro San Mart�n,Av. 3 y Calle 105,s/d,7165,2255,44477788,pablocota@fibertel.com.ar,s/d,-37.25143000,-56.97679100,Precisa,Argentores / AADET / Relevamiento 2017,Privado,16,22
06357110,06,06357,,Salas de Teatro,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Santa Fe,Santa Fe 1854,s/d,7600,223,4920856,alfredorusso@2vias.com.ar,s/d,-38.00165800,-57.54583000,Precisa,Argentores / AADET / Relevamiento 2017,Privado,19,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Sarmiento,"Av Sarmiento  2715",s/d,1425,11,48089479,prensa@complejoteatral.gob.ar,www.complejoteatral.gob.ar,-34.57973200,-58.41955400,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,18,22
70028010,70,70028,,Salas de Teatro,San Juan,Capital,San Juan,Teatro Sarmiento,Av. L. N. Alem Norte 34,s/d,5400,264,4217363,horacio.espejo.@hotmail.com,www.sisanjuan.gob.ar,-31.53426400,-68.53214800,Precisa,SPOTT / Relevamiento 2017,P�blico,16,21
50007010,50,50007,,Salas de Teatro,Mendoza,Capital,Mendoza,Teatro Selectro,Capit�n Fragata Moyano 102,s/d,5500,261,4246972,cineteatroselectro@gmail.com,s/d,-32.90100000,-68.84359000,Precisa,INT / Relevamiento 2017,Privado,19,22
22028010,22,22028,,Salas de Teatro,Chaco,Chacabuco,Charata,TEATRO EL GALPON ,Pasaje Taco Medina s/n,s/d,3730,373,620889,charata21@yahoo.com,s/d,-27.11487100,-61.30352500,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,23
06427010,06,06427,,Salas de Teatro,Buenos Aires,La Matanza,La Matanza,Teatro Sociedad de Fomento de Tapiales,Altolaguirre 378,s/d,s/d,11,46221938,vamoscon@hotmail.com,s/d,-34.70108400,-58.50998700,Precisa,Red de Teatro Comunitario / Relevamiento 2017,Privado,19,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Sociedad Friulana,Navarro 3974,s/d,s/d,s/d,s/d,s/d,www.fogolares.org/Friulana-Buenos-Aires/cursos.html,-34.60287577,-58.50862861,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,16,21
06756010,06,06756,,Salas de Teatro,Buenos Aires,San Isidro,San Isidro,Teatro Stella Maris,Chacabuco Martin Y Omar 399,s/d,1642,11,47432009,stellamaristeatro@gmail.com,www.teatrostellamaris.com.ar,-34.47024100,-58.50951100,Precisa,Argentores / Relevamiento 2017,Privado,19,21
